reward, 735.0 , action, 888 , 2 , 349 , 0 , 239 , 131 , 2 , count= 29
reward, 2088.0 , action, 733 , 3 , 402 , 0 , 364 , 148 , 10 , count= 30
reward, 1277.0 , action, 560 , 2 , 425 , 0 , 326 , 270 , 8 , count= 31
reward, 2651.0 , action, 645 , 1 , 512 , 0 , 327 , 117 , 4 , count= 32
reward, 231.0 , action, 1010 , 1 , 303 , 0 , 120 , 78 , 17 , count= 33
reward, 63.0 , action, 752 , 0 , 375 , 0 , 361 , 108 , 0 , count= 34
reward, 42.0 , action, 917 , 1 , 312 , 0 , 282 , 105 , 4 , count= 35
reward, 1756.0 , action, 917 , 0 , 405 , 0 , 243 , 45 , 6 , count= 36
reward, 147.0 , action, 671 , 2 , 541 , 0 , 363 , 24 , 0 , count= 37
reward, 1277.0 , action, 991 , 0 , 178 , 0 , 380 , 47 , 0 , count= 38
reward, 126.0 , action, 630 , 1 , 184 , 0 , 756 , 18 , 2 , count= 39
reward, 1714.0 , action, 948 , 3 , 268 , 0 , 385 , 7 , 0 , count= 40
reward, 1525.0 , action, 1040 , 4 , 326 , 0 , 204 , 31 , 6 , count= 41
reward, 483.0 , action, 887 , 6 , 473 , 0 , 198 , 36 , 1 , count= 42
reward, 63.0 , action, 717 , 3 , 415 , 0 , 264 , 191 , 1 , count= 43
reward, 2172.0 , action, 917 , 4 , 428 , 0 , 212 , 31 , 19 , count= 44
reward, 63.0 , action, 542 , 0 , 551 , 0 , 170 , 111 , 9 , count= 45
reward, 441.0 , action, 989 , 1 , 208 , 0 , 350 , 50 , 3 , count= 46
reward, 1168.0 , action, 650 , 1 , 220 , 0 , 713 , 3 , 9 , count= 47
reward, 584.0 , action, 960 , 3 , 311 , 0 , 279 , 51 , 7 , count= 48
reward, 563.0 , action, 680 , 4 , 380 , 0 , 390 , 138 , 9 , count= 49
reward, 1025.0 , action, 888 , 3 , 329 , 0 , 336 , 52 , 3 , count= 50
reward, 21.0 , action, 915 , 0 , 334 , 0 , 255 , 78 , 3 , count= 51
reward, 714.0 , action, 815 , 2 , 144 , 0 , 603 , 21 , 6 , count= 52
reward, 752.0 , action, 1061 , 0 , 339 , 0 , 191 , 19 , 1 , count= 53
reward, 3260.0 , action, 681 , 2 , 388 , 0 , 431 , 96 , 13 , count= 54
reward, 3235.0 , action, 641 , 0 , 350 , 0 , 457 , 163 , 20 , count= 55
reward, 210.0 , action, 823 , 5 , 317 , 0 , 368 , 76 , 7 , count= 56
reward, 693.0 , action, 771 , 0 , 431 , 0 , 312 , 86 , 1 , count= 57
reward, 2382.0 , action, 556 , 2 , 526 , 0 , 450 , 135 , 6 , count= 58
reward, 1781.0 , action, 644 , 1 , 479 , 0 , 392 , 98 , 7 , count= 59
reward, 2504.0 , action, 680 , 3 , 521 , 0 , 258 , 136 , 3 , count= 60
reward, 1941.0 , action, 880 , 4 , 361 , 0 , 247 , 114 , 10 , count= 61
reward, 1563.0 , action, 983 , 3 , 388 , 0 , 215 , 53 , 4 , count= 62
reward, 500.0 , action, 1019 , 0 , 330 , 0 , 265 , 5 , 2 , count= 63
reward, 42.0 , action, 941 , 2 , 306 , 0 , 167 , 183 , 12 , count= 64
reward, 857.0 , action, 858 , 10 , 355 , 0 , 354 , 32 , 2 , count= 65
reward, 777.0 , action, 690 , 1 , 342 , 0 , 431 , 145 , 2 , count= 66
reward, 1542.0 , action, 921 , 7 , 529 , 0 , 111 , 74 , 4 , count= 67
reward, 84.0 , action, 898 , 5 , 293 , 0 , 401 , 5 , 9 , count= 68
reward, 630.0 , action, 712 , 0 , 451 , 0 , 343 , 103 , 2 , count= 69
reward, 1063.0 , action, 833 , 2 , 269 , 0 , 340 , 166 , 1 , count= 70
reward, 1378.0 , action, 832 , 4 , 354 , 0 , 323 , 91 , 7 , count= 71
reward, 1672.0 , action, 751 , 0 , 417 , 0 , 343 , 97 , 3 , count= 72
reward, 2298.0 , action, 974 , 0 , 371 , 0 , 255 , 39 , 7 , count= 73
reward, 605.0 , action, 937 , 0 , 385 , 0 , 233 , 62 , 4 , count= 74
reward, 693.0 , action, 922 , 1 , 231 , 0 , 276 , 174 , 12 , count= 75
reward, 105.0 , action, 931 , 1 , 413 , 0 , 94 , 174 , 8 , count= 76
reward, 1567.0 , action, 365 , 0 , 764 , 0 , 368 , 123 , 1 , count= 77
reward, 210.0 , action, 910 , 0 , 469 , 0 , 162 , 83 , 2 , count= 78
reward, 21.0 , action, 479 , 1 , 331 , 0 , 117 , 166 , 9 , count= 79
reward, 84.0 , action, 613 , 1 , 231 , 0 , 717 , 23 , 1 , count= 80
reward, 882.0 , action, 623 , 2 , 546 , 0 , 373 , 80 , 7 , count= 81
reward, 2815.0 , action, 815 , 1 , 451 , 0 , 258 , 68 , 3 , count= 82
reward, 5147.0 , action, 613 , 2 , 530 , 0 , 464 , 107 , 4 , count= 83
reward, 626.0 , action, 763 , 6 , 317 , 0 , 355 , 161 , 4 , count= 84
reward, 126.0 , action, 753 , 0 , 270 , 0 , 571 , 17 , 5 , count= 85
reward, 1542.0 , action, 929 , 0 , 233 , 0 , 225 , 214 , 5 , count= 86
reward, 63.0 , action, 830 , 39 , 365 , 0 , 255 , 127 , 0 , count= 87
reward, 521.0 , action, 756 , 1 , 327 , 0 , 154 , 366 , 27 , count= 88
reward, 714.0 , action, 748 , 2 , 482 , 0 , 276 , 115 , 3 , count= 89
reward, 962.0 , action, 759 , 0 , 343 , 0 , 305 , 192 , 7 , count= 90
reward, 651.0 , action, 728 , 2 , 316 , 0 , 414 , 143 , 3 , count= 91
reward, 525.0 , action, 1029 , 3 , 354 , 0 , 166 , 66 , 13 , count= 92
reward, 794.0 , action, 896 , 1 , 313 , 0 , 239 , 93 , 9 , count= 93
reward, 563.0 , action, 1045 , 1 , 323 , 0 , 187 , 59 , 1 , count= 94
reward, 567.0 , action, 1026 , 0 , 247 , 0 , 295 , 50 , 3 , count= 95
reward, 609.0 , action, 787 , 0 , 391 , 0 , 299 , 137 , 7 , count= 96
reward, 1630.0 , action, 784 , 1 , 390 , 0 , 312 , 128 , 6 , count= 97
reward, 756.0 , action, 676 , 2 , 494 , 0 , 376 , 61 , 7 , count= 98
reward, 1504.0 , action, 902 , 1 , 387 , 0 , 266 , 55 , 10 , count= 99
reward, 0.0 , action, 695 , 1 , 227 , 0 , 84 , 207 , 3 , count= 100
reward, 3256.0 , action, 754 , 1 , 515 , 0 , 235 , 157 , 3 , count= 101
reward, 84.0 , action, 691 , 0 , 297 , 0 , 583 , 29 , 1 , count= 102
reward, 63.0 , action, 1021 , 1 , 296 , 0 , 267 , 16 , 0 , count= 103
